architecture,board_slot_width,bus_interface,chip_package,display_connectors,double_float_performance,foundry,generation,half_float_performance,manufacturer,memory_type,name,pixel_rate,power_connectors,price,ray_tracing_cores,release_date,render_output_processors,shading_units,single_float_performance,streaming_multiprocessors,tensor_cores,texture_mapping_units,texture_rate
G400,Single-slot,AGP 4x,,1x DVI,,UMC,G Series(G4xx),,Matrox,DDR,Millennium G450 LP,0.25,None,0,0,2000-04-01,2,0,,0,0,2,0.25
,,,,,,Sony,Console GPU(Sony),,Sony,eDRAM,Playstation 2 GPU 250nm,2.352,,0,0,2000-03-04,16,0,,0,0,8,1.176
Celsius,IGP,AGP 4x,,,,TSMC,GeForce2 Go,,NVIDIA,DDR,GeForce2 Go 100,0.25,None,0,0,2001-02-06,2,0,,0,0,4,0.5
Celsius,IGP,AGP 4x,,,,TSMC,GeForce2 Go,,NVIDIA,DDR,GeForce2 Go 200,0.286,None,0,0,2001-02-06,2,0,,0,0,4,0.572
Celsius,IGP,AGP 4x,,,,,GeForce 2 MX IGP,,NVIDIA,System Shared,GeForce2 MX + nForce 220,0.35,,0,0,2001-06-04,2,0,,0,0,4,0.7
Celsius,IGP,AGP 4x,,,,,GeForce 2 MX IGP,,NVIDIA,System Shared,GeForce2 MX + nForce 420,0.35,,0,0,2001-06-04,2,0,,0,0,4,0.7
Celsius,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 2 MX,,NVIDIA,SDR,GeForce2 MX 200,0.35,None,0,0,2001-03-03,2,0,,0,0,4,0.7
Celsius,Single-slot,AGP 4x,,1x VGA,,TSMC,GeForce 2 MX,,NVIDIA,SDR,GeForce2 MX 200 LP,0.35,None,0,0,2001-03-03,2,0,,0,0,4,0.7
Celsius,Single-slot,PCI,,1x VGA,,TSMC,GeForce 2 MX PCI,,NVIDIA,SDR,GeForce2 MX 200 PCI,0.35,None,0,0,2001-03-03,2,0,,0,0,4,0.7
Celsius,Single-slot,AGP 4x,,"1x DVI, 1x VGA",,TSMC,GeForce 2 MX,,NVIDIA,SDR,GeForce2 MX 400,0.4,None,0,0,2001-03-03,2,0,,0,0,4,0.8
Celsius,Single-slot,PCI,,1x VGA,,TSMC,GeForce 2 MX PCI,,NVIDIA,DDR,GeForce2 MX 400 PCI,0.4,None,0,0,2001-03-03,2,0,,0,0,4,0.8
Celsius,Single-slot,AGP 4x,,"1x VGA, 2x S-Video",,TSMC,GeForce 2,,NVIDIA,DDR,GeForce2 Ti,1.0,None,0,0,2001-10-01,4,0,,0,0,8,2.0
Kelvin,Single-slot,AGP 4x,,"1x VGA, 1x DB13W3",,TSMC,GeForce 3,,NVIDIA,DDR,GeForce3,0.8,None,0,0,2001-02-27,4,0,,0,0,8,1.6
Kelvin,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 3,,NVIDIA,DDR,GeForce3 Ti200,0.7,None,0,0,2001-10-01,4,0,,0,0,8,1.4
Kelvin,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 3,,NVIDIA,DDR,GeForce3 Ti500,0.96,None,0,0,2001-10-01,4,0,,0,0,8,1.92
Kelvin,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Quadro2 Celcius,,NVIDIA,SDR,Quadro DCC,0.8,None,0,0,2001-05-14,4,0,,0,0,4,0.8
Celsius,,AGP 4x,,1x VGA,,TSMC,Quadro2 Go,,NVIDIA,DDR,Quadro2 Go,0.286,None,0,0,2001-08-14,2,0,,0,0,2,0.286
Celsius,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Quadro2 Celcius,,NVIDIA,DDR,Quadro2 Pro,0.8,None,0,0,2001-03-22,4,0,,0,0,8,1.6
Kelvin,,,,,,TSMC,Console GPU(Microsoft),,NVIDIA,DDR,Xbox GPU,0.932,,0,0,2001-11-15,4,0,,0,0,8,1.864
Generation 1.0,IGP,FSB,,,,Intel,Graphics-M(IGP),,Intel,System Shared,i830M Graphics,0.2,,0,0,2001-01-01,1,0,,0,0,1,0.2
Rage 7,Single-slot,AGP 8x,,"1x DVI, 1x VGA",,TSMC,All-In-Wonder(8500),,ATI,DDR,All-In-Wonder Radeon 8500,1.1,None,0,0,2001-11-14,4,0,,0,0,8,2.2
Rage 7,Single-slot,AGP 8x,,"1x DVI, 1x VGA",,TSMC,All-In-Wonder(8500),,ATI,DDR,All-In-Wonder Radeon 8500DV,0.92,None,0,0,2001-08-30,4,0,,0,0,8,1.84
IBM,Single-slot,AGP Pro 8x,,"2x DVI, 1x S-Video",,IBM,Fire GL,,ATI,DDR,Fire GL4,0.15,None,0,0,2001-03-14,1,0,,0,0,4,0.6
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA",,TSMC,FireGL(8000),,ATI,DDR,FireGL 8700,1.0,None,0,0,2001-08-14,4,0,,0,0,8,2.0
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA",,TSMC,FireGL(8000),,ATI,DDR,FireGL 8800,1.2,None,0,0,2001-08-14,4,0,,0,0,8,2.4
Rage 7,IGP,AGP 4x,,,,TSMC,Mobility FireGL,,ATI,DDR,Mobility FireGL 7800,0.56,,0,0,2001-09-29,2,0,,0,0,2,0.56
Rage 7,,AGP 4x,,,,TSMC,M7(Mobility 7500),,ATI,DDR,Mobility Radeon 7500,0.23,,0,0,2001-12-01,1,0,,0,0,2,0.46
Rage 7,,AGP 4x,,,,TSMC,M7(Mobility 7500),,ATI,DDR,Mobility Radeon 7500C,0.23,,0,0,2001-12-01,1,0,,0,0,2,0.46
Rage 6,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R100(7000),,ATI,DDR,Radeon 7000,0.183,None,0,0,2001-02-19,1,0,,0,0,3,0.549
Rage 6,Single-slot,PCI,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R100(7000),,ATI,DDR,Radeon 7000 PCI,0.133,None,0,0,2001-02-19,1,0,,0,0,3,0.399
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R200(7500),,ATI,DDR,Radeon 7500,0.58,None,0,0,2001-08-14,2,0,,0,0,6,1.74
Rage 7,Single-slot,AGP 4x,,"1x VGA, 1x S-Video",,TSMC,Radeon R200(7500),,ATI,DDR,Radeon 7500 LE,0.5,None,0,0,2001-08-14,2,0,,0,0,6,1.5
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R200(8500),,ATI,DDR,Radeon 8500,1.1,None,0,0,2001-08-14,4,0,,0,0,8,2.2
Rage 6,Single-slot,AGP 4x,,"1x VGA, 2x S-Video",,TSMC,Rage 6,,ATI,DDR,Radeon DDR VIVO,0.366,,0,0,2001-08-14,2,0,,0,0,6,1.098
Rage 6,Single-slot,AGP 4x,,"1x VGA, 2x S-Video",,TSMC,Rage 6,,ATI,DDR,Radeon DDR VIVO OEM,0.332,,0,0,2001-08-14,2,0,,0,0,6,0.996
Rage 6,Single-slot,AGP 4x,,"1x VGA, 2x S-Video",,TSMC,Rage 6,,ATI,DDR,Radeon DDR VIVO SE,0.374,,0,0,2001-08-14,2,0,,0,0,6,1.122
Rage 6,Single-slot,AGP 4x,,1x VGA,,TSMC,Rage 6,,ATI,DDR,Radeon LE,0.296,None,0,0,2001-05-01,2,0,,0,0,6,0.888
Rage 6,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Rage 6,,ATI,DDR,Radeon VE AGP,0.183,None,0,0,2001-02-19,1,0,,0,0,3,0.549
Rage 6,Single-slot,PCI,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Rage 6,,ATI,DDR,Radeon VE PCI,0.183,None,0,0,2001-02-19,1,0,,0,0,3,0.549
Voodoo Scalable,Single-slot,AGP 4x,,1x VGA,,TSMC,Spectre,,3dfx,DDR,Spectre 1000,0.8,1x Molex,0,0,,4,0,,0,0,4,0.8
,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Spectre,,3dfx,DDR,Spectre 2000,0.8,None,0,0,,4,0,,0,0,4,0.8
,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Spectre,,3dfx,DDR,Spectre 3000,0.8,None,0,0,,4,0,,0,0,4,0.8
G500,Single-slot,AGP 4x,,"1x DVI, 1x VGA",,UMC,G Series(G5xx),,Matrox,DDR,Millennium G550,0.25,,0,0,2001-11-26,2,0,,0,0,2,0.25
G500,Single-slot,PCIe 1.0 x1,,2x DVI,,UMC,G Series(G5xx),,Matrox,DDR,Millennium G550 PCIe,0.25,,0,0,2001-11-26,2,0,,0,0,2,0.25
,,,,,,Sony,Console GPU(Sony),,Sony,eDRAM,Playstation 2 GPU 180nm,2.352,,0,0,2001-04-18,16,0,,0,0,8,1.176
Celsius,,AGP 4x,,,,TSMC,GeForce4 Go,,NVIDIA,DDR,GeForce4 410 Go,0.4,None,0,0,2002-02-06,2,0,,0,0,4,0.8
Celsius,,AGP 4x,,,,TSMC,GeForce4 Go,,NVIDIA,DDR,GeForce4 420 Go,0.4,None,0,0,2002-02-06,2,0,,0,0,4,0.8
Celsius,,AGP 4x,,,,TSMC,GeForce4 Go,,NVIDIA,DDR,GeForce4 440 Go,0.44,None,0,0,2002-02-06,2,0,,0,0,4,0.88
Celsius,,AGP 8x,,,,TSMC,GeForce4 Go,,NVIDIA,DDR,GeForce4 448 Go,0.4,None,0,0,2002-03-01,2,0,,0,0,4,0.8
Celsius,,AGP 4x,,,,TSMC,GeForce4 Go,,NVIDIA,DDR,GeForce4 460 Go,0.5,None,0,0,2002-10-14,2,0,,0,0,4,1.0
Celsius,,AGP 8x,,,,TSMC,GeForce4 Go,,NVIDIA,DDR,GeForce4 488 Go,0.6,None,0,0,2002-03-01,2,0,,0,0,4,1.2
Kelvin,,AGP 8x,,,,TSMC,GeForce4 Go,,NVIDIA,DDR,GeForce4 Go 4200,0.8,None,0,0,2002-11-14,4,0,,0,0,8,1.6
Celsius,IGP,AGP 4x,,,,,GeForce 4 MX IGP,,NVIDIA,System Shared,GeForce4 MX + nForce2,0.4,,0,0,2002-10-01,2,0,,0,0,4,0.8
Celsius,Single-slot,AGP 4x,,"1x VGA, 1x S-Video",,TSMC,GeForce 4 MX,,NVIDIA,SDR,GeForce4 MX 420,0.5,None,0,0,2002-02-06,2,0,,0,0,4,1.0
Celsius,Single-slot,PCI,,"1x VGA, 1x S-Video",,TSMC,GeForce 4 MX,,NVIDIA,SDR,GeForce4 MX 420 PCI,0.5,None,0,0,2002-02-06,2,0,,0,0,4,1.0
Celsius,Single-slot,AGP 4x,,"1x DVI, 1x VGA",,TSMC,GeForce 4 MX,,NVIDIA,DDR,GeForce4 MX 440,0.55,None,0,0,2002-02-06,2,0,,0,0,4,1.1
Celsius,Single-slot,AGP 4x,,1x DVI,,TSMC,GeForce 4 MX,,NVIDIA,DDR,GeForce4 MX 440 Mac Edition,0.55,None,0,0,2002-02-06,2,0,,0,0,4,1.1
Celsius,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 4 MX,,NVIDIA,DDR,GeForce4 MX 440-8x,0.55,None,0,0,2002-09-25,2,0,,0,0,4,1.1
Celsius,Single-slot,AGP 4x,,"1x VGA, 1x S-Video",,TSMC,GeForce 4 MX,,NVIDIA,DDR,GeForce4 MX 440-SE,0.5,None,0,0,2002-02-06,2,0,,0,0,4,1.0
Celsius,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 4 MX,,NVIDIA,DDR,GeForce4 MX 460,0.6,None,0,0,2002-02-06,2,0,,0,0,4,1.2
Kelvin,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 4 Ti,,NVIDIA,DDR,GeForce4 Ti 4200,1.0,None,0,0,2002-02-06,4,0,,0,0,8,2.0
Kelvin,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 4 Ti,,NVIDIA,SDR,GeForce4 Ti 4200-8X,1.0,None,0,0,2002-02-06,4,0,,0,0,8,2.0
Kelvin,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 4 Ti,,NVIDIA,DDR,GeForce4 Ti 4400,1.1,None,0,0,2002-02-06,4,0,,0,0,8,2.2
Kelvin,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 4 Ti,,NVIDIA,DDR,GeForce4 Ti 4600,1.2,None,0,0,2002-02-06,4,0,,0,0,8,2.4
Celsius,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Quadro4 Celcius(x80),,NVIDIA,DDR,Quadro4 380 XGL,1.1,None,0,0,2002-11-12,4,0,,0,0,4,1.1
Celsius,,AGP 4x,,,,TSMC,Quadro4 Go,,NVIDIA,SDR,Quadro4 500 Go GL,0.44,None,0,0,2002-04-23,2,0,,0,0,4,0.88
Celsius,Single-slot,AGP 4x,,1x LFH60,,TSMC,Quadro4 Celcius(x00),,NVIDIA,SDR,Quadro4 500 XGL,1.0,None,0,0,2002-02-19,4,0,,0,0,4,1.0
Celsius,Single-slot,AGP 4x,,1x LFH60,,TSMC,Quadro4 Celcius(x50),,NVIDIA,DDR,Quadro4 550 XGL,1.08,None,0,0,2002-02-19,4,0,,0,0,4,1.08
Celsius,Single-slot,AGP 8x,,1x LFH60,,TSMC,Quadro4 Celcius(x80),,NVIDIA,DDR,Quadro4 580 XGL,1.2,None,0,0,2002-11-12,4,0,,0,0,4,1.2
Kelvin,Single-slot,AGP 4x,,"2x DVI, 1x S-Video",,TSMC,Quadro4 Celcius(x00),,NVIDIA,DDR,Quadro4 700 XGL,2.2,None,0,0,2002-02-19,8,0,,0,0,8,2.2
Kelvin,Single-slot,AGP 4x,,"2x DVI, 1x S-Video",,TSMC,Quadro4 Celcius(x50),,NVIDIA,DDR,Quadro4 750 XGL,2.2,None,0,0,2002-02-19,8,0,,0,0,8,2.2
Kelvin,Single-slot,AGP 4x,,"2x DVI, 1x S-Video",,TSMC,Quadro4 Celcius(x00),,NVIDIA,DDR,Quadro4 900 XGL,2.4,None,0,0,2002-02-19,8,0,,0,0,8,2.4
Kelvin,Single-slot,AGP 8x,,"2x DVI, 1x S-Video",,TSMC,Quadro4 Celcius(x80),,NVIDIA,DDR,Quadro4 980 XGL,1.2,None,0,0,2002-11-12,4,0,,0,0,8,2.4
Generation 2.0,IGP,FSB,,,,Intel,Extreme Graphics(IGP),,Intel,System Shared,Extreme Graphics,0.2,,0,0,2002-01-01,1,0,,0,0,1,0.2
Generation 1.0,IGP,FSB,,,,Intel,Graphics-M(IGP),,Intel,System Shared,i830MG Graphics,0.166,,0,0,2002-01-01,1,0,,0,0,1,0.166
R300,Single-slot,AGP 8x,,,,TSMC,All-In-Wonder(9000),,ATI,DDR,All-In-Wonder 9500,1.108,None,0,0,2002-07-01,4,0,,0,0,4,1.108
Rage 7,Single-slot,AGP 8x,,"1x VGA, 2x S-Video",,TSMC,All-In-Wonder(7000),,ATI,DDR,All-In-Wonder Radeon 7500,0.52,None,0,0,2002-04-16,2,0,,0,0,6,1.56
Rage 7,Single-slot,PCI,,"1x VGA, 2x S-Video",,TSMC,All-In-Wonder(7000),,ATI,DDR,All-In-Wonder Radeon 7500 VE,0.52,None,0,0,2002-04-16,2,0,,0,0,6,1.56
R300,Single-slot,AGP 8x,,2x DVI,,TSMC,FireGL(9000),,ATI,DDR,FireGL 9500 Z1-128,1.3,None,0,0,2002-10-01,4,0,,0,0,4,1.3
R300,Single-slot,AGP 8x,,2x DVI,,TSMC,FireGL(9000),,ATI,DDR,FireGL 9700 X1-128,2.6,None,0,0,2002-07-23,8,0,,0,0,8,2.6
R300,Single-slot,AGP 8x,,2x DVI,,TSMC,FireGL(9000),,ATI,DDR,FireGL 9700 X1-256,2.6,None,0,0,2002-07-23,8,0,,0,0,8,2.6
R300,Single-slot,AGP Pro 8x,,"2x DVI, 1x S-Video",,TSMC,FireGL(9000),,ATI,DDR,FireGL 9700 X1-256p,2.592,None,0,0,2002-07-23,8,0,,0,0,8,2.592
Rage 7,,AGP 4x,,,,TSMC,Mobility FireGL,,ATI,DDR,Mobility FireGL 9000,1.0,,0,0,2002-01-01,4,0,,0,0,4,1.0
Rage 7,,AGP 4x,,,,TSMC,M9(Mobility 9000),,ATI,DDR,Mobility Radeon 9000,0.96,,0,0,2002-09-01,4,0,,0,0,4,0.96
Rage 6,IGP,AGP 4x,,,,TSMC,M6(Mobility),,ATI,DDR,Mobility Radeon-P,0.166,,0,0,2002-01-01,1,0,,0,0,3,0.498
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA",,TSMC,Radeon R200(7500),,ATI,DDR,Radeon 7500 Mac Edition,0.52,None,0,0,2002-04-16,2,0,,0,0,6,1.56
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R200(8500),,ATI,DDR,Radeon 8500 LE,1.0,None,0,0,2002-02-04,4,0,,0,0,8,2.0
Rage 7,Single-slot,PCI-X,,2x DVI,,TSMC,Radeon R200(8500),,ATI,DDR,Radeon 8500 X4,1.0,,0,0,,4,0,,0,0,8,2.0
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R200(8500),,ATI,DDR,Radeon 8500 XT,1.2,None,0,0,,4,0,,0,0,8,2.4
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R200(9000),,ATI,DDR,Radeon 9000,1.0,None,0,0,2002-07-01,4,0,,0,0,4,1.0
Rage 7,Single-slot,AGP 4x,,"1x VGA, 1x S-Video",,TSMC,Radeon R200(9000),,ATI,DDR,Radeon 9000 LE,1.0,None,0,0,2002-07-01,4,0,,0,0,4,1.0
Rage 7,Single-slot,AGP 4x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R200(9000),,ATI,DDR,Radeon 9000 PRO,1.1,None,0,0,2002-07-18,4,0,,0,0,4,1.1
R300,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R300(9500),,ATI,DDR,Radeon 9500 PRO,2.2,None,0,0,2002-10-01,8,0,,0,0,8,2.2
R300,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R300(9700),,ATI,DDR,Radeon 9700,2.2,Floppy,0,0,2002-08-19,8,0,,0,0,8,2.2
R300,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R300(9700),,ATI,DDR,Radeon 9700 PRO,2.6,Floppy,0,0,2002-08-19,8,0,,0,0,8,2.6
R300,Dual-slot,PCI,,4x DVI,,TSMC,Radeon R300(9700),,ATI,DDR,Radeon 9700 PRO X4,2.6,2x Molex,0,0,2002-08-19,8,0,,0,0,8,2.6
Rage 6,IGP,AGP 4x,,,,,Radeon IGP(300),,ATI,System Shared,Radeon IGP 320,0.16,None,0,0,2002-10-05,1,0,,0,0,1,0.16
Rage 6,IGP,AGP 4x,,,,,Radeon IGP(300M),,ATI,System Shared,Radeon IGP 320M,0.16,None,0,0,2002-10-05,1,0,,0,0,1,0.16
Rage 6,IGP,AGP 4x,,,,,Radeon IGP(300M),,ATI,System Shared,Radeon IGP 330M,0.366,None,0,0,2002-05-01,2,0,,0,0,2,0.366
Rage 6,IGP,AGP 4x,,,,,Radeon IGP(300),,ATI,System Shared,Radeon IGP 340,0.366,None,0,0,2002-10-05,2,0,,0,0,2,0.366
Rage 6,IGP,AGP 4x,,,,,Radeon IGP(300M),,ATI,System Shared,Radeon IGP 340M,0.366,None,0,0,2002-10-05,2,0,,0,0,2,0.366
Rage 6,IGP,AGP 4x,,,,,Radeon IGP(300M),,ATI,System Shared,Radeon IGP 345M,0.366,None,0,0,2002-10-05,2,0,,0,0,2,0.366
Rage 6,IGP,AGP 4x,,,,,Radeon IGP(300M),,ATI,System Shared,Radeon IGP 350M,0.366,None,0,0,2002-10-05,2,0,,0,0,2,0.366
G400,Single-slot,PCI,,1x LFH60,,UMC,G Series(G4xx),,Matrox,DDR,Millennium G450 x2 MMS,0.25,None,0,0,2002-06-19,2,0,,0,0,2,0.25
G400,Single-slot,PCI,,2x DVI,,UMC,G Series(G4xx),,Matrox,DDR,Millennium G450 x4 MMS,0.25,,0,0,2002-06-19,2,0,,0,0,2,0.25
Parhelia,Single-slot,AGP 8x,,2x DVI,,UMC,Parhelia,,Matrox,DDR,Parhelia 128 MB,1.0,None,0,0,2004-03-30,4,0,,0,0,16,4.0
Parhelia,Single-slot,AGP 8x,,2x DVI,,UMC,Parhelia,,Matrox,DDR,Parhelia 256 MB,1.0,None,0,0,2004-03-30,4,0,,0,0,16,4.0
Curie,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 6 AGP(6200),,NVIDIA,DDR,GeForce 6200 AGP,1.4,,0,0,2005-04-04,4,0,,0,0,4,1.4
Rankine,Single-slot,AGP 8x,BGA-555,"1x VGA, 1x S-Video",,TSMC,GeForce FX(5100),,NVIDIA,DDR,GeForce FX 5100,0.8,None,0,0,2003-03-06,4,0,,0,0,4,0.8
Rankine,Single-slot,AGP 8x,BGA-555,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5200),,NVIDIA,DDR,GeForce FX 5200,1.0,None,0,0,2003-03-06,4,0,,0,0,4,1.0
Rankine,Single-slot,AGP 8x,BGA-555,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5200),,NVIDIA,DDR,GeForce FX 5200 LE,1.0,None,0,0,2003-03-17,4,0,,0,0,4,1.0
Rankine,Single-slot,PCI,BGA-555,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5200),,NVIDIA,DDR,GeForce FX 5200 PCI,1.0,None,0,0,2003-03-06,4,0,,0,0,4,1.0
Rankine,Single-slot,AGP 8x,BGA-555,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5200),,NVIDIA,DDR,GeForce FX 5200 Rev. 2,1.0,None,0,0,2003-03-06,4,0,,0,0,4,1.0
Rankine,Single-slot,AGP 8x,BGA-555,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5200),,NVIDIA,DDR,GeForce FX 5200 Ultra,1.3,1x Molex,0,0,2003-03-06,4,0,,0,0,4,1.3
Rankine,Single-slot,AGP Pro 8x,BGA-555,2x DVI,,TSMC,GeForce FX(5200),,NVIDIA,DDR,GeForce FX 5200 Ultra Mac Edition,1.3,None,0,0,2003-03-06,4,0,,0,0,4,1.3
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5600),,NVIDIA,DDR,GeForce FX 5600,1.3,None,0,0,2003-03-06,4,0,,0,0,4,1.3
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5600),,NVIDIA,DDR,GeForce FX 5600 Ultra,1.6,1x Molex,0,0,2003-03-17,4,0,,0,0,4,1.6
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5600),,NVIDIA,DDR,GeForce FX 5600 XT,0.94,None,0,0,2003-03-17,4,0,,0,0,4,0.94
Rankine,Single-slot,PCI,,1x DVI,,TSMC,GeForce FX(5600),,NVIDIA,DDR,GeForce FX 5600 XT PCI,0.94,None,0,0,2003-03-17,4,0,,0,0,4,0.94
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5700),,NVIDIA,DDR,GeForce FX 5700,1.7,None,0,0,2003-10-23,4,0,,0,0,4,1.7
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5700),,NVIDIA,DDR,GeForce FX 5700 Engineering Sample,1.7,1x Molex,0,0,2003-08-18,4,0,,0,0,4,1.7
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5700),,NVIDIA,GDDR2,GeForce FX 5700 Ultra,1.9,1x Molex,0,0,2003-10-23,4,0,,0,0,4,1.9
Rankine,Dual-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5800),,NVIDIA,GDDR2,GeForce FX 5800,1.6,1x Molex,0,0,2003-03-06,4,0,,0,0,8,3.2
Rankine,Dual-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5800),,NVIDIA,GDDR2,GeForce FX 5800 Ultra,2.0,1x Molex,0,0,2003-03-06,4,0,,0,0,8,4.0
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5900),,NVIDIA,DDR,GeForce FX 5900,1.6,1x Molex,0,0,2003-05-12,4,0,,0,0,8,3.2
Rankine,Dual-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5900),,NVIDIA,DDR,GeForce FX 5900 Ultra,1.8,1x Molex,0,0,2003-10-23,4,0,,0,0,8,3.6
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5900),,NVIDIA,DDR,GeForce FX 5900 XT,1.6,1x Molex,0,0,2003-05-12,4,0,,0,0,8,3.2
Rankine,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5900),,NVIDIA,DDR,GeForce FX 5900 ZT,1.3,1x Molex,0,0,2003-05-12,4,0,,0,0,8,2.6
Rankine,Dual-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce FX(5900),,NVIDIA,DDR,GeForce FX 5950 Ultra,1.9,1x Molex,0,0,2003-10-23,4,0,,0,0,8,3.8
Rankine,,AGP 8x,BGA-555,,,TSMC,GeForce FX Go 5(Go 5000),,NVIDIA,DDR,GeForce FX Go5100,0.8,None,0,0,2003-03-01,4,0,,0,0,4,0.8
Rankine,,AGP 8x,BGA-555,,,TSMC,GeForce FX Go 5(Go 5000),,NVIDIA,DDR,GeForce FX Go5200,0.8,None,0,0,2003-03-01,4,0,,0,0,4,0.8
Rankine,,AGP 8x,BGA-555,,,TSMC,GeForce FX Go 5(Go 5000),,NVIDIA,DDR,GeForce FX Go5200 32M,0.8,None,0,0,2003-03-01,4,0,,0,0,4,0.8
Rankine,,AGP 8x,BGA-555,,,TSMC,GeForce FX Go 5(Go 5000),,NVIDIA,DDR,GeForce FX Go5200 64M,1.0,None,0,0,2003-03-01,4,0,,0,0,4,1.0
Rankine,,AGP 8x,BGA-555,,,TSMC,GeForce FX Go 5(Go 5000),,NVIDIA,DDR,GeForce FX Go5200 NPB 32M,0.8,None,0,0,2003-03-01,4,0,,0,0,4,0.8
Rankine,,AGP 8x,BGA-555,,,TSMC,GeForce FX Go 5(Go 5000),,NVIDIA,DDR,GeForce FX Go5200 NPB 64M,1.0,None,0,0,2003-03-01,4,0,,0,0,4,1.0
Rankine,,AGP 8x,BGA-555,,,TSMC,GeForce FX Go 5(Go 5000),,NVIDIA,DDR,GeForce FX Go5250,1.0,None,0,0,2003-03-01,4,0,,0,0,4,1.0
Rankine,,AGP 8x,BGA-555,,,TSMC,GeForce FX Go 5(Go 5000),,NVIDIA,DDR,GeForce FX Go5300,1.1,None,0,0,2003-03-01,4,0,,0,0,4,1.1
